row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode
7577,ears_dataset_processed/test/p099/freeform_speech_01_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7578,ears_dataset_processed/test/p099/emo_pride_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7579,ears_dataset_processed/test/p099/freeform_speech_04_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7580,ears_dataset_processed/test/p099/freeform_speech_04_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7581,ears_dataset_processed/test/p099/freeform_speech_04_2400000_2560000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7582,ears_dataset_processed/test/p099/freeform_speech_03_2400000_2560000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7583,ears_dataset_processed/test/p099/freeform_speech_01_800000_960000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7584,ears_dataset_processed/test/p099/sentences_02_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7585,ears_dataset_processed/test/p099/freeform_speech_04_1760000_1920000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7586,ears_dataset_processed/test/p099/rainbow_01_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7587,ears_dataset_processed/test/p099/rainbow_04_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7588,ears_dataset_processed/test/p099/freeform_speech_05_800000_960000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7589,ears_dataset_processed/test/p099/freeform_speech_01_1760000_1920000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7590,ears_dataset_processed/test/p099/freeform_speech_02_1600000_1760000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7591,ears_dataset_processed/test/p099/sentences_23_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7592,ears_dataset_processed/test/p099/sentences_01_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7593,ears_dataset_processed/test/p099/freeform_speech_01_320000_480000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7594,ears_dataset_processed/test/p099/freeform_speech_03_800000_960000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7595,ears_dataset_processed/test/p099/sentences_05_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7596,ears_dataset_processed/test/p099/rainbow_08_regular_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7597,ears_dataset_processed/test/p099/freeform_speech_06_1920000_2080000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7598,ears_dataset_processed/test/p099/rainbow_04_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7599,ears_dataset_processed/test/p099/rainbow_04_highpitch_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7600,ears_dataset_processed/test/p099/sentences_01_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7601,ears_dataset_processed/test/p099/freeform_speech_06_800000_960000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7602,ears_dataset_processed/test/p099/sentences_19_regular_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7603,ears_dataset_processed/test/p099/freeform_speech_05_1920000_2080000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7604,ears_dataset_processed/test/p099/emo_amusement_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7605,ears_dataset_processed/test/p099/rainbow_01_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7606,ears_dataset_processed/test/p099/rainbow_07_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7607,ears_dataset_processed/test/p099/emo_adoration_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7608,ears_dataset_processed/test/p099/emo_desire_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7609,ears_dataset_processed/test/p099/emo_extasy_sentences_0_141995.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7610,ears_dataset_processed/test/p099/emo_guilt_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7611,ears_dataset_processed/test/p099/interjection_congratulations_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7612,ears_dataset_processed/test/p099/emo_cuteness_sentences_0_150891.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7613,ears_dataset_processed/test/p099/rainbow_02_fast_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7614,ears_dataset_processed/test/p099/rainbow_07_regular_160000_320000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7615,ears_dataset_processed/test/p099/freeform_speech_05_2560000_2720000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7616,ears_dataset_processed/test/p099/rainbow_04_whisper_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7617,ears_dataset_processed/test/p099/freeform_speech_03_2720000_2880000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7618,ears_dataset_processed/test/p099/rainbow_05_slow_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7619,ears_dataset_processed/test/p099/emo_distress_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7620,ears_dataset_processed/test/p099/emo_interest_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7621,ears_dataset_processed/test/p099/emo_fear_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7622,ears_dataset_processed/test/p099/sentences_20_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7623,ears_dataset_processed/test/p099/freeform_speech_03_1920000_2080000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7624,ears_dataset_processed/test/p099/sentences_01_loud_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7625,ears_dataset_processed/test/p099/freeform_speech_01_1440000_1600000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7626,ears_dataset_processed/test/p099/freeform_speech_01_2560000_2720000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7627,ears_dataset_processed/test/p099/sentences_01_regular_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7628,ears_dataset_processed/test/p099/interjection_anger_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7629,ears_dataset_processed/test/p099/freeform_speech_01_1120000_1280000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7630,ears_dataset_processed/test/p099/rainbow_06_highpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7631,ears_dataset_processed/test/p099/freeform_speech_05_480000_640000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7632,ears_dataset_processed/test/p099/emo_anger_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7633,ears_dataset_processed/test/p099/emo_desire_sentences_0_144277.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7634,ears_dataset_processed/test/p099/emo_sadness_sentences_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7635,ears_dataset_processed/test/p099/rainbow_06_lowpitch_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7636,ears_dataset_processed/test/p099/freeform_speech_03_640000_800000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7637,ears_dataset_processed/test/p099/freeform_speech_06_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7638,ears_dataset_processed/test/p099/freeform_speech_01_1280000_1440000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7639,ears_dataset_processed/test/p099/emo_fear_freeform_0_160000.wav,p099,test,female,46-55,black or african american,pdaf,neutral_mel128
7640,ears_dataset_processed/test/p067/freeform_speech_04_2720000_2880000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7641,ears_dataset_processed/test/p067/sentences_10_fast_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7642,ears_dataset_processed/test/p067/sentences_02_whisper_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7643,ears_dataset_processed/test/p067/freeform_speech_02_2400000_2560000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7644,ears_dataset_processed/test/p067/sentences_17_regular_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7645,ears_dataset_processed/test/p067/freeform_speech_02_1120000_1280000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7646,ears_dataset_processed/test/p067/freeform_speech_02_640000_800000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7647,ears_dataset_processed/test/p067/emo_relief_sentences_0_153923.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7648,ears_dataset_processed/test/p067/freeform_speech_06_1440000_1600000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7649,ears_dataset_processed/test/p067/sentences_13_lowpitch_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7650,ears_dataset_processed/test/p067/rainbow_07_highpitch_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7651,ears_dataset_processed/test/p067/freeform_speech_06_160000_320000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7652,ears_dataset_processed/test/p067/emo_extasy_sentences_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7653,ears_dataset_processed/test/p067/freeform_speech_04_800000_960000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7654,ears_dataset_processed/test/p067/rainbow_08_fast_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7655,ears_dataset_processed/test/p067/freeform_speech_05_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7656,ears_dataset_processed/test/p067/freeform_speech_06_2400000_2560000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7657,ears_dataset_processed/test/p067/freeform_speech_03_1120000_1280000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7658,ears_dataset_processed/test/p067/freeform_speech_06_480000_640000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7659,ears_dataset_processed/test/p067/rainbow_05_regular_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7660,ears_dataset_processed/test/p067/emo_confusion_sentences_0_116836.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7661,ears_dataset_processed/test/p067/emo_realization_freeform_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7662,ears_dataset_processed/test/p067/freeform_speech_01_1920000_2080000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7663,ears_dataset_processed/test/p067/rainbow_06_regular_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7664,ears_dataset_processed/test/p067/rainbow_05_lowpitch_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7665,ears_dataset_processed/test/p067/emo_relief_freeform_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7666,ears_dataset_processed/test/p067/rainbow_08_highpitch_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7667,ears_dataset_processed/test/p067/rainbow_07_whisper_160000_320000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7668,ears_dataset_processed/test/p067/rainbow_08_whisper_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7669,ears_dataset_processed/test/p067/freeform_speech_02_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7670,ears_dataset_processed/test/p067/interjection_greetings_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7671,ears_dataset_processed/test/p067/freeform_speech_06_2080000_2240000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7672,ears_dataset_processed/test/p067/freeform_speech_02_1280000_1440000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7673,ears_dataset_processed/test/p067/freeform_speech_02_1760000_1920000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7674,ears_dataset_processed/test/p067/freeform_speech_01_960000_1120000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7675,ears_dataset_processed/test/p067/freeform_speech_01_480000_640000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7676,ears_dataset_processed/test/p067/sentences_04_whisper_160000_320000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7677,ears_dataset_processed/test/p067/sentences_04_whisper_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7678,ears_dataset_processed/test/p067/sentences_08_slow_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7679,ears_dataset_processed/test/p067/freeform_speech_02_320000_480000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7680,ears_dataset_processed/test/p067/sentences_02_loud_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7681,ears_dataset_processed/test/p067/freeform_speech_02_480000_640000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7682,ears_dataset_processed/test/p067/rainbow_08_slow_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7683,ears_dataset_processed/test/p067/rainbow_04_fast_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7684,ears_dataset_processed/test/p067/freeform_speech_03_1760000_1920000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7685,ears_dataset_processed/test/p067/sentences_24_regular_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7686,ears_dataset_processed/test/p067/freeform_speech_05_2240000_2400000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7687,ears_dataset_processed/test/p067/freeform_speech_04_640000_800000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7688,ears_dataset_processed/test/p067/rainbow_07_regular_0_160000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
7689,ears_dataset_processed/test/p067/freeform_speech_04_2240000_2400000.wav,p067,test,female,18-25,asian,pdaf,neutral_mel128
